Time (UTC),Open,High,Low,Close,Volume
2007.11.21 22:00:00,1.48576,1.48748,1.4819,1.48485,765937.5
2007.11.22 22:00:00,1.4849,1.49665,1.4782,1.48368,769601.686
2007.11.25 22:00:00,1.48209,1.48879,1.48024,1.48726,790422.151
2007.11.26 22:00:00,1.48715,1.49088,1.48068,1.48304,763978.299
2007.11.27 22:00:00,1.4829,1.48592,1.47089,1.48419,763057.742
2007.11.28 22:00:00,1.48415,1.48462,1.47192,1.47442,763764.315
2007.11.29 22:00:00,1.4745,1.47855,1.46261,1.46343,759735.329
2007.12.02 22:00:00,1.46384,1.47087,1.4619,1.46687,765538.672
2007.12.03 22:00:00,1.46684,1.47708,1.46325,1.4759,764939.948
2007.12.04 22:00:00,1.4759,1.47721,1.45916,1.46115,765553.656
2007.12.05 22:00:00,1.46125,1.46528,1.45254,1.46365,764403.899
2007.12.06 22:00:00,1.46377,1.46729,1.45951,1.46564,767654.683
2007.12.09 22:00:00,1.46563,1.47361,1.46367,1.47118,736777.728
2007.12.10 22:00:00,1.47117,1.47516,1.46395,1.46543,762765.647
2007.12.11 22:00:00,1.46558,1.4749,1.46486,1.47,761339.461
2007.12.12 22:00:00,1.47002,1.47386,1.45748,1.46309,760466.887
2007.12.13 22:00:00,1.46313,1.46582,1.44105,1.44292,760649.757
2007.12.16 22:00:00,1.43908,1.44537,1.43288,1.44011,793459.203
2007.12.17 22:00:00,1.44013,1.44367,1.43649,1.44139,763441.593
2007.12.18 22:00:00,1.44131,1.44249,1.43239,1.43847,763380.942
2007.12.19 22:00:00,1.43843,1.43919,1.43091,1.4331,768445.692
2007.12.20 22:00:00,1.43308,1.44111,1.43147,1.43802,765772.217
2007.12.23 22:00:00,1.43762,1.44142,1.4366,1.4395,762658.839
2007.12.24 22:00:00,1.43937,1.44219,1.43835,1.44004,764835.448
2007.12.25 22:00:00,1.43996,1.45069,1.43882,1.44886,764537.377
2007.12.26 22:00:00,1.44887,1.46415,1.4466,1.46275,765982.391
2007.12.27 22:00:00,1.46249,1.47305,1.45893,1.4724,762111.314
2007.12.30 22:00:00,1.47157,1.47507,1.45663,1.45892,736227.93
2007.12.31 22:00:00,1.45903,1.46193,1.45737,1.45913,764392.64
2008.01.01 22:00:00,1.45926,1.4751,1.45863,1.47116,766779.685
2008.01.02 22:00:00,1.47122,1.47817,1.46853,1.47499,767271.432
2008.01.03 22:00:00,1.47498,1.48257,1.4692,1.47407,763243.994
2008.01.06 22:00:00,1.47468,1.4757,1.46567,1.46958,792858.397
2008.01.07 22:00:00,1.46949,1.47433,1.46783,1.47069,768379.901
2008.01.08 22:00:00,1.47073,1.47437,1.46371,1.46588,772256.318
2008.01.09 22:00:00,1.46595,1.48149,1.46393,1.4805,768769.174
2008.01.10 22:00:00,1.48035,1.482,1.47595,1.47747,765351.688
2008.01.13 22:00:00,1.47821,1.49159,1.47802,1.4867,768507.777
2008.01.14 22:00:00,1.48689,1.49225,1.4798,1.48045,773257.701
2008.01.15 22:00:00,1.48019,1.48595,1.45928,1.46527,769199.517
2008.01.16 22:00:00,1.46525,1.47157,1.45878,1.46413,770783.347
2008.01.17 22:00:00,1.46409,1.46951,1.46011,1.46198,770036.761
2008.01.20 22:00:00,1.46053,1.46069,1.44206,1.44535,741374.962
2008.01.21 22:00:00,1.44563,1.46427,1.43626,1.46284,768165.568
2008.01.22 22:00:00,1.46289,1.46859,1.45076,1.46295,769028.866
2008.01.23 22:00:00,1.46295,1.47804,1.45885,1.47535,767632.554
2008.01.24 22:00:00,1.47553,1.47795,1.46577,1.46817,767466.635
2008.01.27 22:00:00,1.46795,1.47987,1.46603,1.47811,796635.197
2008.01.28 22:00:00,1.47819,1.47994,1.47352,1.47774,762551.171
2008.01.29 22:00:00,1.47756,1.49078,1.47528,1.48614,769185.903
2008.01.30 22:00:00,1.48617,1.49148,1.48004,1.48603,765568.64
2008.01.31 22:00:00,1.486,1.49473,1.47843,1.48025,766709.802
2008.02.03 22:00:00,1.4806,1.48492,1.47906,1.48302,765933.343
2008.02.04 22:00:00,1.48291,1.4837,1.46195,1.46478,768785.151
2008.02.05 22:00:00,1.46503,1.46709,1.45887,1.46316,765721.923
2008.02.06 22:00:00,1.46318,1.46527,1.4439,1.44847,763949.532
2008.02.07 22:00:00,1.44847,1.45481,1.44477,1.4506,767264.79
2008.02.10 22:00:00,1.45151,1.45796,1.44798,1.45175,737010.407
2008.02.11 22:00:00,1.45178,1.46157,1.44937,1.4583,765722.986
2008.02.12 22:00:00,1.45845,1.45998,1.45317,1.45717,768205.314
2008.02.13 22:00:00,1.45736,1.46485,1.45467,1.46417,762977.673
2008.02.14 22:00:00,1.46427,1.47094,1.46284,1.46812,765429.462
2008.02.17 22:00:00,1.46806,1.46921,1.46091,1.46587,794523.297
2008.02.18 22:00:00,1.46582,1.47569,1.46384,1.47258,768783.481
2008.02.19 22:00:00,1.47259,1.47353,1.46133,1.47158,766359.914
2008.02.20 22:00:00,1.47157,1.48376,1.46996,1.48141,768270.145
2008.02.21 22:00:00,1.48142,1.48624,1.47875,1.48265,765106.695
2008.02.24 22:00:00,1.48387,1.4845,1.47913,1.48295,765822.74
2008.02.25 22:00:00,1.4828,1.49882,1.47768,1.49745,770245.57
2008.02.26 22:00:00,1.49726,1.51445,1.49695,1.51208,764525.876
2008.02.27 22:00:00,1.51199,1.52307,1.50716,1.51941,767798.748
2008.02.28 22:00:00,1.5195,1.52393,1.51421,1.51792,768795.35
2008.03.02 22:00:00,1.51952,1.52749,1.51565,1.52034,740148.451
2008.03.03 22:00:00,1.52,1.52481,1.51712,1.52149,771722.833
2008.03.04 22:00:00,1.52161,1.53019,1.51435,1.52644,771606.611
2008.03.05 22:00:00,1.52635,1.53955,1.52591,1.53793,769072.908
2008.03.06 22:00:00,1.53812,1.54607,1.53144,1.5355,768914.539
2008.03.09 21:00:00,1.53617,1.54055,1.5313,1.53426,766497.36
2008.03.10 21:00:00,1.53412,1.54954,1.52821,1.53371,762089.697
2008.03.11 21:00:00,1.53372,1.55719,1.53296,1.55493,768058.797
2008.03.12 21:00:00,1.55477,1.56457,1.55188,1.56343,773794.866
2008.03.13 21:00:00,1.56345,1.56879,1.55304,1.56724,771013.314
2008.03.16 21:00:00,1.56755,1.59056,1.56725,1.57293,766415.575
2008.03.17 21:00:00,1.57279,1.58321,1.56172,1.56237,766470.703
2008.03.18 21:00:00,1.56238,1.57856,1.55822,1.56244,767409.44
2008.03.19 21:00:00,1.56248,1.56507,1.53936,1.54271,769255.843
2008.03.20 21:00:00,1.54265,1.54746,1.54024,1.54279,762308.481
2008.03.23 21:00:00,1.54359,1.54553,1.53401,1.5423,807377.48
2008.03.24 21:00:00,1.54233,1.56583,1.54049,1.565,761740.194
2008.03.25 21:00:00,1.56497,1.58603,1.55804,1.58454,760787.998
2008.03.26 21:00:00,1.58467,1.585,1.57247,1.57799,761611.158
2008.03.27 21:00:00,1.57802,1.58393,1.57403,1.57942,764074.865
2008.03.30 21:00:00,1.57986,1.58979,1.57683,1.57878,728925.79
2008.03.31 21:00:00,1.57874,1.57901,1.55616,1.56149,764339.318
2008.04.01 21:00:00,1.56127,1.57027,1.55321,1.56835,764761.337
2008.04.02 21:00:00,1.5684,1.56983,1.55082,1.56831,765067.113
2008.04.03 21:00:00,1.56852,1.57742,1.56375,1.57362,754585.679
2008.04.06 21:00:00,1.57312,1.57394,1.56257,1.57105,764574.508
2008.04.07 21:00:00,1.57097,1.57999,1.56723,1.5712,765081.202
2008.04.08 21:00:00,1.5711,1.58651,1.56817,1.58311,766832.103
2008.04.09 21:00:00,1.58308,1.59149,1.57228,1.57415,766518.769
2008.04.10 21:00:00,1.57443,1.58574,1.57364,1.58101,765557.965
2008.04.13 21:00:00,1.57844,1.58871,1.56704,1.58327,803077.122
2008.04.14 21:00:00,1.58308,1.58767,1.57496,1.579,760115.39
2008.04.15 21:00:00,1.57888,1.59796,1.57578,1.59474,764418.49
2008.04.16 21:00:00,1.5947,1.59836,1.58455,1.59065,758770.883
2008.04.17 21:00:00,1.59087,1.59581,1.57102,1.58144,761616.86
2008.04.20 21:00:00,1.58116,1.59476,1.57896,1.5911,765427.261
2008.04.21 21:00:00,1.59123,1.60194,1.58323,1.59912,762687.846
2008.04.22 21:00:00,1.5995,1.60044,1.58589,1.58891,762118.665
2008.04.23 21:00:00,1.5891,1.58988,1.56346,1.56824,764735.582
2008.04.24 21:00:00,1.56836,1.57077,1.55512,1.563,762408.154
2008.04.27 21:00:00,1.56272,1.56934,1.5591,1.56571,762236.373
2008.04.28 21:00:00,1.56601,1.56642,1.55389,1.55714,763749.949
2008.04.29 21:00:00,1.55723,1.56425,1.55184,1.56197,762733.144
2008.04.30 21:00:00,1.5623,1.56442,1.54282,1.54734,763318.786
2008.05.01 21:00:00,1.54744,1.54991,1.53604,1.54242,765927.767
2008.05.04 21:00:00,1.543,1.55205,1.54216,1.54957,725394.361
2008.05.05 21:00:00,1.54955,1.55959,1.54505,1.55313,765492.896
2008.05.06 21:00:00,1.55346,1.55409,1.53642,1.53925,762567.32
2008.05.07 21:00:00,1.53909,1.54411,1.52855,1.53925,760514.23
2008.05.08 21:00:00,1.53963,1.54896,1.53902,1.54821,758833.142
2008.05.11 21:00:00,1.54841,1.55708,1.53639,1.55532,804063.381
2008.05.12 21:00:00,1.55531,1.55671,1.54285,1.54725,765808.998
2008.05.13 21:00:00,1.54764,1.54875,1.5394,1.5474,761446.938
2008.05.14 21:00:00,1.54744,1.55482,1.54181,1.54472,764762.804
2008.05.15 21:00:00,1.54485,1.56026,1.54351,1.55772,766348.339
2008.05.18 21:00:00,1.55809,1.56343,1.54821,1.55102,763551.314
2008.05.19 21:00:00,1.55108,1.56806,1.55051,1.56462,765448.209
2008.05.20 21:00:00,1.56498,1.57967,1.56303,1.57952,765727.473
2008.05.21 21:00:00,1.57957,1.58145,1.56899,1.57335,762450.122
2008.05.22 21:00:00,1.57332,1.57949,1.56957,1.57602,763021.97
2008.05.25 21:00:00,1.57682,1.57937,1.57399,1.57687,725539.56
2008.05.26 21:00:00,1.57716,1.58192,1.56803,1.56915,763954.457
2008.05.27 21:00:00,1.56903,1.5761,1.56062,1.56375,766035.851
2008.05.28 21:00:00,1.56379,1.56651,1.54814,1.55171,764901.7
2008.05.29 21:00:00,1.55189,1.55701,1.54602,1.55509,764042.817
2008.06.01 21:00:00,1.55522,1.55901,1.54861,1.5537,803535.838
2008.06.02 21:00:00,1.55388,1.56291,1.54095,1.54452,763500.464
2008.06.03 21:00:00,1.5449,1.54834,1.54167,1.54402,764528.502
2008.06.04 21:00:00,1.54413,1.56017,1.53643,1.55947,764508.839
2008.06.05 21:00:00,1.55928,1.57785,1.55704,1.57772,761863.205
2008.06.08 21:00:00,1.57861,1.58439,1.56174,1.56464,765075.147
2008.06.09 21:00:00,1.56462,1.56551,1.54377,1.54674,762556.88
2008.06.10 21:00:00,1.54689,1.55877,1.54476,1.55516,764012.637
2008.06.11 21:00:00,1.55533,1.55687,1.53769,1.54392,760378.327
2008.06.12 21:00:00,1.54386,1.54836,1.53008,1.53794,764206.511
2008.06.15 21:00:00,1.53856,1.55198,1.53439,1.54771,724050.87
2008.06.16 21:00:00,1.54752,1.55526,1.54584,1.55092,766052.699
2008.06.17 21:00:00,1.5506,1.55407,1.54608,1.55333,762494.599
2008.06.18 21:00:00,1.55343,1.55873,1.5464,1.55041,761927.188
2008.06.19 21:00:00,1.55035,1.56517,1.54888,1.56038,766301.653
2008.06.22 21:00:00,1.56163,1.5637,1.54669,1.55182,802625.304
2008.06.23 21:00:00,1.55173,1.56226,1.5491,1.55674,768113.684
2008.06.24 21:00:00,1.55677,1.56878,1.55344,1.56646,766134.26
2008.06.25 21:00:00,1.56654,1.57686,1.56259,1.5758,768000.159
2008.06.26 21:00:00,1.57573,1.57939,1.57164,1.5793,764042.257
2008.06.29 21:00:00,1.57819,1.58365,1.57284,1.57552,764701.165
2008.06.30 21:00:00,1.57559,1.58265,1.57224,1.57921,763371.669
2008.07.01 21:00:00,1.57924,1.589,1.57746,1.58832,765058.945
2008.07.02 21:00:00,1.58826,1.59122,1.56792,1.57027,765100.39
2008.07.03 21:00:00,1.57037,1.57278,1.56539,1.57053,763815.85
2008.07.06 21:00:00,1.57032,1.57546,1.5608,1.57258,727332.815
2008.07.07 21:00:00,1.57258,1.57397,1.56343,1.56703,766436.7
2008.07.08 21:00:00,1.56679,1.57513,1.56489,1.57423,769549.8
2008.07.09 21:00:00,1.57426,1.58032,1.56882,1.5788,770726.447
2008.07.10 21:00:00,1.57851,1.59482,1.57615,1.59378,771098.254
2008.07.13 21:00:00,1.59508,1.59718,1.58403,1.59072,808404.794
2008.07.14 21:00:00,1.59073,1.60403,1.58656,1.59128,768281.417
2008.07.15 21:00:00,1.59115,1.59487,1.57991,1.58288,770852.769
2008.07.16 21:00:00,1.58268,1.58939,1.57827,1.58624,769920.3
2008.07.17 21:00:00,1.58627,1.58878,1.58045,1.58472,770789.715
2008.07.20 21:00:00,1.58448,1.59315,1.58274,1.59206,769249.932
2008.07.21 21:00:00,1.59227,1.59458,1.57547,1.57862,768263.171
2008.07.22 21:00:00,1.57845,1.57999,1.56672,1.5699,770440.77
2008.07.23 21:00:00,1.56982,1.57146,1.56263,1.56776,768086.771
2008.07.24 21:00:00,1.56804,1.57547,1.56604,1.57067,769306.803
2008.07.27 21:00:00,1.57077,1.57693,1.56813,1.57414,730701.687
2008.07.28 21:00:00,1.57409,1.57588,1.55508,1.55873,767616.799
2008.07.29 21:00:00,1.5589,1.56176,1.55197,1.55745,773427.333
2008.07.30 21:00:00,1.55778,1.56999,1.55671,1.56019,771073.825
2008.07.31 21:00:00,1.56032,1.56058,1.5515,1.55619,771530.655
2008.08.03 21:00:00,1.55648,1.56316,1.55533,1.55746,808668.847
2008.08.04 21:00:00,1.55772,1.55815,1.54456,1.54552,773183.504
2008.08.05 21:00:00,1.54545,1.55172,1.53961,1.5408,767981.126
2008.08.06 21:00:00,1.54095,1.55023,1.53081,1.53252,773105.42
2008.08.07 21:00:00,1.53232,1.53359,1.4995,1.50056,774454.728
2008.08.10 21:00:00,1.5003,1.50847,1.48793,1.49109,771968.165
2008.08.11 21:00:00,1.49094,1.49656,1.48126,1.49262,773147.918
2008.08.12 21:00:00,1.49257,1.49806,1.48404,1.49192,763942.87
2008.08.13 21:00:00,1.49192,1.49504,1.47752,1.48252,769004.186
2008.08.14 21:00:00,1.48287,1.48287,1.4656,1.4688,768634.785
2008.08.17 21:00:00,1.47018,1.47685,1.46853,1.46943,731797.792
2008.08.18 21:00:00,1.46957,1.47944,1.46282,1.47754,764929.395
2008.08.19 21:00:00,1.47771,1.48068,1.46695,1.4745,770078.58
2008.08.20 21:00:00,1.4748,1.49034,1.47298,1.48983,773302.964
2008.08.21 21:00:00,1.48994,1.49094,1.47578,1.47919,769862.114
2008.08.24 21:00:00,1.47813,1.48077,1.46941,1.47557,811325.608
2008.08.25 21:00:00,1.47548,1.47624,1.45665,1.46528,779649.505
2008.08.26 21:00:00,1.46568,1.47778,1.46329,1.47252,783467.314
2008.08.27 21:00:00,1.47297,1.48113,1.46711,1.47065,785359.793
2008.08.28 21:00:00,1.47064,1.47684,1.46379,1.46738,787059.325
2008.08.31 21:00:00,1.46778,1.47228,1.45792,1.46153,743087.727
2008.09.01 21:00:00,1.46172,1.46187,1.44632,1.45176,784211.268
2008.09.02 21:00:00,1.45188,1.45325,1.43821,1.44967,783505.7
2008.09.03 21:00:00,1.44965,1.45448,1.43139,1.43243,778133.495
2008.09.04 21:00:00,1.43247,1.43473,1.41965,1.42676,781368.775
2008.09.07 21:00:00,1.42668,1.44294,1.4052,1.41288,823662.285
2008.09.08 21:00:00,1.41295,1.42277,1.40461,1.41324,782628.2
2008.09.09 21:00:00,1.41336,1.41816,1.39903,1.39992,785466.775
2008.09.10 21:00:00,1.39993,1.4,1.38788,1.39977,784588.498
2008.09.11 21:00:00,1.39984,1.42339,1.39712,1.42228,783007.712
2008.09.14 21:00:00,1.42283,1.44831,1.40826,1.42427,744311.1
2008.09.15 21:00:00,1.42426,1.429,1.40723,1.41312,783373.584
2008.09.16 21:00:00,1.41298,1.43842,1.40751,1.43376,784038.709
2008.09.17 21:00:00,1.43373,1.45413,1.42776,1.43478,783642.876
2008.09.18 21:00:00,1.43467,1.44995,1.41504,1.44666,786968.331
2008.09.21 21:00:00,1.44708,1.48655,1.44345,1.47757,776178.409
2008.09.22 21:00:00,1.47733,1.4827,1.46207,1.4649,780335.501
2008.09.23 21:00:00,1.46456,1.47465,1.46093,1.46207,785115.947
2008.09.24 21:00:00,1.46195,1.47677,1.45588,1.4608,783512.745
2008.09.25 21:00:00,1.46103,1.46795,1.45544,1.46128,789320.635
2008.09.28 21:00:00,1.45821,1.45821,1.43011,1.44366,1534510.172
2008.09.29 21:00:00,1.44297,1.44364,1.40083,1.4092,814892.528
2008.09.30 21:00:00,1.40901,1.4175,1.39765,1.401,806139.195
2008.10.01 21:00:00,1.401,1.4033,1.3748,1.3822,829107.338
2008.10.02 21:00:00,1.3821,1.3909,1.37035,1.3775,690430.853
2008.10.05 21:00:00,1.36706,1.37115,1.34445,1.35035,965106.816
2008.10.06 21:00:00,1.3503,1.37445,1.34815,1.359,548157.87
2008.10.07 21:00:00,1.359,1.37541,1.35455,1.36537,684831.628
2008.10.08 21:00:00,1.36537,1.37847,1.35804,1.36019,176830.654
2008.10.09 21:00:00,1.36024,1.36436,1.32598,1.34107,177182.563
2008.10.12 21:00:00,1.35699,1.36809,1.34567,1.35777,212090.9665
2008.10.13 21:00:00,1.35797,1.37656,1.35762,1.36179,173306.9149
2008.10.14 21:00:00,1.36173,1.36865,1.34863,1.34995,172571.1015
2008.10.15 21:00:00,1.34979,1.35349,1.33491,1.34542,170920.6304
2008.10.16 21:00:00,1.34539,1.35146,1.33877,1.34092,170453.5565
2008.10.19 21:00:00,1.34262,1.35304,1.32886,1.3343,723544.197
2008.10.20 21:00:00,1.3342,1.33598,1.30518,1.30628,690400.314
2008.10.21 21:00:00,1.30626,1.30775,1.27696,1.28521,691581.742
2008.10.22 21:00:00,1.28519,1.29346,1.27289,1.29333,693839.388
2008.10.23 21:00:00,1.29341,1.30034,1.24956,1.2621,706006.838
2008.10.26 21:00:00,1.25583,1.26798,1.23347,1.24934,1303423.61
2008.10.27 21:00:00,1.24919,1.2744,1.2331,1.26845,785005.169
2008.10.28 21:00:00,1.26845,1.29945,1.26275,1.29617,563517.694
2008.10.29 21:00:00,1.29625,1.32895,1.28065,1.2916,523093.343
2008.10.30 21:00:00,1.29145,1.2923,1.26685,1.273,551707.368
2008.11.02 22:00:00,1.27485,1.28995,1.25965,1.26445,627446.545
2008.11.03 22:00:00,1.26445,1.30495,1.25275,1.29825,846681.258
2008.11.04 22:00:00,1.2983,1.3116,1.2795,1.29575,888214.658
2008.11.05 22:00:00,1.2958,1.29585,1.26805,1.2715,809880.962
2008.11.06 22:00:00,1.2715,1.2851,1.26545,1.2721,713677.733
2008.11.09 22:00:00,1.28184,1.29275,1.2718,1.27505,832397.224
2008.11.10 22:00:00,1.27505,1.28015,1.2508,1.2523,812727.352
2008.11.11 22:00:00,1.25245,1.2633,1.2468,1.2508,944632.61
2008.11.12 22:00:00,1.25075,1.28535,1.23895,1.27705,812556.732
2008.11.13 22:00:00,1.277,1.283,1.2581,1.2607,555332.656
2008.11.16 22:00:00,1.25321,1.27425,1.25145,1.26495,680851.159
2008.11.17 22:00:00,1.2651,1.2701,1.2568,1.26195,803746.172
2008.11.18 22:00:00,1.262,1.28145,1.2485,1.2489,737075.503
2008.11.19 22:00:00,1.2489,1.25945,1.24375,1.2455,748410.548
2008.11.20 22:00:00,1.2455,1.26385,1.24245,1.25895,709339.284
2008.11.23 22:00:00,1.25905,1.29565,1.25695,1.2955,1114590.386
2008.11.24 22:00:00,1.29545,1.3082,1.28045,1.30655,1030356.16
2008.11.25 22:00:00,1.30655,1.3072,1.28195,1.2882,850788.52
2008.11.26 22:00:00,1.28815,1.2969,1.28615,1.2905,624355.24
2008.11.27 22:00:00,1.29055,1.2958,1.26455,1.2693,750618.574
2008.11.30 22:00:00,1.27103,1.27146,1.2583,1.2611,810877.396
2008.12.01 22:00:00,1.2612,1.2767,1.25625,1.2715,738512.98
2008.12.02 22:00:00,1.2715,1.27425,1.26035,1.2718,909907.69
2008.12.03 22:00:00,1.2718,1.2849,1.255,1.2778,1147807.145
2008.12.04 22:00:00,1.27775,1.28015,1.26275,1.27243,936740.6
2008.12.07 22:00:00,1.2728,1.2968,1.27186,1.29645,779134.313
2008.12.08 22:00:00,1.29645,1.3002,1.2799,1.2927,936277.358
2008.12.09 22:00:00,1.2928,1.30715,1.2904,1.30235,900648.603
2008.12.10 22:00:00,1.30235,1.3404,1.30025,1.33574,719952.16
2008.12.11 22:00:00,1.33582,1.34165,1.32515,1.33713,600741.15
2008.12.14 22:00:00,1.33677,1.37235,1.33652,1.3689,748743.14
2008.12.15 22:00:00,1.36895,1.4149,1.3631,1.40127,582369.127
2008.12.16 22:00:00,1.40125,1.44382,1.40045,1.4421,616485.668
2008.12.17 22:00:00,1.44215,1.4696,1.41915,1.42514,497027.262
2008.12.18 22:00:00,1.42497,1.431,1.38285,1.3914,426330.9
2008.12.21 22:00:00,1.3935,1.4126,1.39035,1.39465,478244.54
2008.12.22 22:00:00,1.39465,1.4022,1.3921,1.393,415555.733
2008.12.23 22:00:00,1.39265,1.4021,1.3916,1.40114,200221.917
2008.12.24 22:00:00,1.40121,1.40483,1.39788,1.4027,414250.118
2008.12.25 22:00:00,1.40268,1.41175,1.3993,1.40338,120984.3
2008.12.28 22:00:00,1.4062,1.43635,1.3922,1.39285,526398.383
2008.12.29 22:00:00,1.39277,1.42225,1.39195,1.4059,420187.836
2008.12.30 22:00:00,1.4059,1.4147,1.38525,1.39718,242319.255
2008.12.31 22:00:00,1.39721,1.40734,1.3962,1.40397,411032.737
2009.01.01 22:00:00,1.40399,1.40565,1.38405,1.3924,340150.397
2009.01.04 22:00:00,1.39027,1.39645,1.3551,1.3636,536844.647
2009.01.05 22:00:00,1.3636,1.36605,1.33135,1.35375,662258.975
2009.01.06 22:00:00,1.3537,1.37475,1.3434,1.3645,691059.73
2009.01.07 22:00:00,1.3646,1.3798,1.3536,1.37035,457345.69
2009.01.08 22:00:00,1.37045,1.37325,1.34165,1.34743,415280.642
2009.01.11 22:00:00,1.34743,1.3482,1.3295,1.33635,582584.395
2009.01.12 22:00:00,1.33625,1.33755,1.31415,1.31835,735056.883
2009.01.13 22:00:00,1.3184,1.33375,1.30955,1.31915,708868.769
2009.01.14 22:00:00,1.3193,1.32345,1.30265,1.3117,897821.254
2009.01.15 22:00:00,1.31175,1.33435,1.3114,1.32685,737511.795
2009.01.18 22:00:00,1.33372,1.33875,1.3068,1.3069,565433.19
2009.01.19 22:00:00,1.30705,1.31045,1.28575,1.29082,727677.963
2009.01.20 22:00:00,1.29067,1.30875,1.28255,1.3024,698935.414
2009.01.21 22:00:00,1.30245,1.30835,1.291,1.3002,615491.44
2009.01.22 22:00:00,1.30025,1.3035,1.27685,1.29765,698415.6
2009.01.25 22:00:00,1.29631,1.3209,1.2862,1.31905,727681.703
2009.01.26 22:00:00,1.31905,1.333,1.31195,1.31615,861312.295
2009.01.27 22:00:00,1.31625,1.3324,1.31035,1.3168,906239.398
2009.01.28 22:00:00,1.31675,1.318,1.2937,1.29566,830889.9467
2009.01.29 22:00:00,1.29571,1.29595,1.27645,1.2815,972757.99
2009.02.01 22:00:00,1.27682,1.28995,1.2707,1.28445,855552.661
2009.02.02 22:00:00,1.28455,1.30585,1.28025,1.3042,859793.53
2009.02.03 22:00:00,1.30415,1.3071,1.28135,1.28495,895966.695
2009.02.04 22:00:00,1.28505,1.29055,1.27625,1.27925,826268.574
2009.02.05 22:00:00,1.2794,1.2993,1.2748,1.29425,685997.955
2009.02.08 22:00:00,1.29624,1.3093,1.28745,1.3004,951905.93
2009.02.09 22:00:00,1.30035,1.30755,1.2811,1.29145,1042735.105
2009.02.10 22:00:00,1.29145,1.29985,1.2834,1.29065,887233.816
2009.02.11 22:00:00,1.29065,1.29445,1.2722,1.28615,897500.452
2009.02.12 22:00:00,1.2862,1.2943,1.2822,1.28645,720766.382
2009.02.15 22:00:00,1.27809,1.2826,1.27275,1.28045,705390.4
2009.02.16 22:00:00,1.28045,1.2808,1.2563,1.2583,1056359.291
2009.02.17 22:00:00,1.25835,1.26415,1.2514,1.25315,963809.66
2009.02.18 22:00:00,1.25315,1.27615,1.25285,1.26745,897556.965
2009.02.19 22:00:00,1.2675,1.28795,1.2558,1.28285,875563.688
2009.02.22 22:00:00,1.2809,1.29925,1.26925,1.2694,920494.145
2009.02.23 22:00:00,1.2694,1.28775,1.2663,1.28475,980463.634
2009.02.24 22:00:00,1.28475,1.28995,1.2691,1.27245,1143152.84
2009.02.25 22:00:00,1.2725,1.2811,1.2683,1.27445,867465.17
2009.02.26 22:00:00,1.27445,1.2751,1.26045,1.26715,946803.178
2009.03.01 22:00:00,1.2634,1.264,1.25465,1.2578,1039326.58
2009.03.02 22:00:00,1.2578,1.26785,1.2522,1.2563,1043321.147
2009.03.03 22:00:00,1.2563,1.2663,1.24575,1.26615,1078673.612
2009.03.04 22:00:00,1.26615,1.26645,1.2482,1.25415,920029.12
2009.03.05 22:00:00,1.25415,1.2752,1.25325,1.26515,833221.827
2009.03.08 21:00:00,1.26502,1.27275,1.25565,1.2612,1087572.956
2009.03.09 21:00:00,1.2612,1.28225,1.258,1.26835,984136.1945
2009.03.10 21:00:00,1.26835,1.2865,1.26175,1.2838,1189439.885
2009.03.11 21:00:00,1.2838,1.29455,1.27325,1.29135,992062.168
2009.03.12 21:00:00,1.29128,1.2958,1.28635,1.29305,1073526.36
2009.03.15 21:00:00,1.28846,1.3072,1.284,1.29685,1070986.765
2009.03.16 21:00:00,1.2972,1.3034,1.2932,1.30175,1157998.83
2009.03.17 21:00:00,1.3017,1.3499,1.2987,1.34801,1104407.583
2009.03.18 21:00:00,1.34799,1.3739,1.3417,1.36655,1107131.55
2009.03.19 21:00:00,1.3666,1.37275,1.35175,1.35835,974187.807
2009.03.22 21:00:00,1.3624,1.3737,1.3486,1.36335,1120636.37
2009.03.23 21:00:00,1.36335,1.3679,1.3432,1.347,957281.592
2009.03.24 21:00:00,1.347,1.3648,1.3419,1.35825,885072.3
2009.03.25 21:00:00,1.3583,1.364,1.3495,1.35275,850995.95
2009.03.26 21:00:00,1.3528,1.35925,1.32575,1.3288,711082.41
2009.03.29 21:00:00,1.32302,1.3287,1.3117,1.32,756328.332
2009.03.30 21:00:00,1.3201,1.33435,1.3175,1.32505,882741.45
2009.03.31 21:00:00,1.3251,1.32875,1.31675,1.32476,906004.64
2009.04.01 21:00:00,1.32484,1.35175,1.32235,1.3463,825110.88
2009.04.02 21:00:00,1.34635,1.34955,1.3366,1.3488,730308.837
2009.04.05 21:00:00,1.34975,1.35845,1.3359,1.34175,698713.7585
2009.04.06 21:00:00,1.3417,1.3421,1.3227,1.3273,721708.676
2009.04.07 21:00:00,1.32735,1.33085,1.3149,1.3283,710642.932
2009.04.08 21:00:00,1.32835,1.33365,1.3127,1.31695,629410.929
2009.04.09 21:00:00,1.3171,1.3191,1.3094,1.3191,209820.67
2009.04.12 21:00:00,1.31876,1.3394,1.31275,1.337,266316.56
2009.04.13 21:00:00,1.337,1.33815,1.3227,1.326,640647.71
2009.04.14 21:00:00,1.32605,1.32985,1.3147,1.32275,658927.543
2009.04.15 21:00:00,1.32285,1.3269,1.31275,1.31875,665312.81
2009.04.16 21:00:00,1.31885,1.3199,1.30185,1.30465,627997.589
2009.04.19 21:00:00,1.30598,1.30623,1.28915,1.29243,612928.726
